,danceability,valence,year,fedfundrate,UnemploymentRate,recession,election,US_GDP,year_1,State_prisons,fertility,DeathRate,S&P500
781,0.483,0.279,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
782,0.685,0.791,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
783,0.6539999999999999,0.7515000000000001,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
784,0.634,0.61,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
785,0.664,0.6659999999999999,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
786,0.8079999999999999,0.7170000000000001,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
787,0.705,0.391,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
788,0.454,0.203,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
789,0.37,0.926,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
790,0.692,0.634,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
791,0.5945,0.552,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
792,0.701,0.964,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
793,0.574,0.41,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
794,0.5385,0.646,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
795,0.304,0.464,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
796,0.552,0.835,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
797,0.794,0.745,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
798,0.7190000000000001,0.7759999999999999,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
799,0.718,0.921,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
800,0.665,0.856,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
801,0.597,0.806,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
802,0.528,0.439,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
803,0.352,0.459,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
804,0.6809999999999999,0.6920000000000001,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
805,0.8085,0.9145,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
806,0.595,0.941,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
807,0.379,0.6940000000000001,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
808,0.5065,0.7575000000000001,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
809,0.933,0.968,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
810,0.596,0.735,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
811,0.605,0.858,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
812,0.575,0.8440000000000001,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
813,0.589,0.456,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
814,0.767,0.809,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
815,0.441,0.779,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
816,0.65,0.635,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
817,0.579,0.67,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
818,0.6759999999999999,0.809,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
819,0.384,0.259,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
820,0.623,0.574,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
821,0.593,0.648,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
822,0.418,0.6825,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
823,0.7240000000000001,0.965,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
824,0.504,0.177,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
825,0.5714999999999999,0.375,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
826,0.617,0.8690000000000001,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
827,0.6970000000000001,0.939,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
828,0.8590000000000001,0.8809999999999999,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
829,0.647,0.818,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
830,0.557,0.382,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
831,0.711,0.963,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
832,0.7190000000000001,0.6579999999999999,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
833,0.424,0.354,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
834,0.511,0.7070000000000001,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
835,0.513,0.812,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
836,0.578,0.779,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
837,0.5415000000000001,0.5710000000000001,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
838,0.5365,0.7110000000000001,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
839,0.64,0.633,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
840,0.401,0.487,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
841,0.7140000000000001,0.92,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
842,0.396,0.323,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
843,0.743,0.519,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
844,0.682,0.6809999999999999,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
845,0.394,0.431,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
846,0.775,0.861,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
847,0.357,0.145,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
848,0.607,0.878,1974,10.502500000000001,5.641666666666667,1,0,1545.2425,1974,196105.0,1.835,1151.8,-0.26
849,0.651,0.9245,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
850,0.644,0.647,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
851,0.705,0.809,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
852,0.7885,0.7375,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
853,0.4535,0.3915,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
854,0.6715,0.8180000000000001,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
855,0.495,0.924,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
856,0.762,0.958,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
857,0.811,0.734,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
858,0.4585,0.3105,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
859,0.598,0.59,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
860,0.644,0.889,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
861,0.637,0.7020000000000001,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
862,0.637,0.805,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
863,0.768,0.889,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
864,0.631,0.947,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
865,0.7759999999999999,0.962,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
866,0.569,0.327,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
867,0.888,0.643,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
868,0.665,0.8674999999999999,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
869,0.5535,0.5680000000000001,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
870,0.623,0.843,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
871,0.394,0.727,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
872,0.664,0.964,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
873,0.4215,0.7150000000000001,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
874,0.3945,0.5409999999999999,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
875,0.32,0.39,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
876,0.542,0.421,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
877,0.3195,0.304,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
878,0.476,0.516,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
879,0.4425,0.1495,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
880,0.455,0.669,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
881,0.399,0.1869999999999999,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
882,0.472,0.527,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
883,0.392,0.216,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
884,0.449,0.74,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
885,0.513,0.621,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
886,0.463,0.561,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
887,0.669,0.634,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
888,0.285,0.231,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
889,0.449,0.316,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
890,0.511,0.596,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
891,0.7170000000000001,0.703,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
892,0.664,0.532,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
893,0.583,0.725,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
894,0.412,0.3349999999999999,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
895,0.334,0.189,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
896,0.665,0.898,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
897,0.6065,0.7230000000000001,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
898,0.565,0.493,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
899,0.61,0.782,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
900,0.43,0.442,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
901,0.564,0.766,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
902,0.563,0.5794999999999999,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
903,0.6409999999999999,0.941,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
904,0.703,0.652,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
905,0.226,0.33,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
906,0.747,0.85,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
907,0.557,0.56,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
908,0.642,0.963,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
909,0.61,0.909,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
910,0.46,0.1644999999999999,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
911,0.737,0.862,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
912,0.359,0.581,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
913,0.83,0.882,1975,5.824166666666667,8.475,1,0,1684.905,1975,216462.0,1.774,1094.4,0.37
914,0.7440000000000001,0.8009999999999999,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
915,0.7190000000000001,0.846,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
916,0.8180000000000001,0.917,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
917,0.587,0.655,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
918,0.8154999999999999,0.317,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
919,0.77,0.904,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
920,0.595,0.352,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
921,0.486,0.7879999999999999,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
922,0.267,0.331,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
923,0.826,0.939,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
924,0.508,0.878,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
925,0.653,0.63,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
926,0.6629999999999999,0.847,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
927,0.394,0.2185,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
928,0.394,0.504,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
929,0.925,0.973,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
930,0.7909999999999999,0.962,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
931,0.485,0.138,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
932,0.628,0.965,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
933,0.649,0.961,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
934,0.5895,0.505,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
935,0.6920000000000001,0.901,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
936,0.634,0.963,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
937,0.613,0.465,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
938,0.7010000000000001,0.9605,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
939,0.691,0.934,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
940,0.6709999999999999,0.853,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
941,0.628,0.609,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
942,0.679,0.946,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
943,0.266,0.148,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
944,0.662,0.7979999999999999,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
945,0.593,0.647,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
946,0.376,0.111,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
947,0.608,0.41,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
948,0.3405,0.4235,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
949,0.5579999999999999,0.509,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
950,0.429,0.276,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
951,0.6950000000000001,0.946,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
952,0.7,0.6409999999999999,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
953,0.3305,0.2495,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
954,0.723,0.962,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
955,0.391,0.513,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
956,0.71,0.858,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
957,0.633,0.565,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
958,0.68,0.7959999999999999,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
959,0.745,0.904,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
960,0.7935,0.971,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
961,0.732,0.963,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
962,0.643,0.963,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
963,0.514,0.872,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
964,0.701,0.415,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
965,0.755,0.65,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
966,0.6459999999999999,0.496,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
967,0.6955,0.883,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
968,0.5720000000000001,0.476,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
969,0.612,0.703,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
970,0.517,0.8544999999999999,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
971,0.723,0.795,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
972,0.44,0.56,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
973,0.7225,0.8594999999999999,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
974,0.523,0.355,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
975,0.5674999999999999,0.601,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
976,0.519,0.5800000000000001,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
977,0.471,0.621,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
978,0.62,0.7759999999999999,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
979,0.653,0.846,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
980,0.637,0.739,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
981,0.2735,0.27,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
982,0.6114999999999999,0.8935,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
983,0.448,0.765,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
984,0.5760000000000001,0.857,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
985,0.644,0.884,1976,5.045,7.699999999999999,0,1,1873.4125000000001,1976,235853.0,1.738,1084.1,0.24
986,0.517,0.767,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
987,0.6509999999999999,0.868,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
988,0.615,0.723,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
989,0.391,0.463,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
990,0.5559999999999999,0.719,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
991,0.6559999999999999,0.75,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
992,0.673,0.725,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
993,0.552,0.48,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
994,0.753,0.913,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
995,0.512,0.715,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
996,0.74,0.919,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
997,0.7979999999999999,0.8420000000000001,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
998,0.451,0.217,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
999,0.736,0.962,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1000,0.694,0.542,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1001,0.588,0.952,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1002,0.6970000000000001,0.85,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1003,0.577,0.8240000000000001,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1004,0.618,0.16,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1005,0.667,0.7979999999999999,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1006,0.456,0.623,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1007,0.256,0.415,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1008,0.579,0.5525,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1009,0.5285,0.581,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
1010,0.727,0.652,1977,5.5375000000000005,7.050000000000001,0,0,2081.825,1977,247507.0,1.79,1051.6,-0.07
