,danceability,valence,year,recession,election,fedfundrate,UnemploymentRate,US_GDP,Entertainment_GDP,year_1,State_prisons,fertility,DeathRate,S&P500
412,0.5489999999999999,0.8190000000000001,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
413,0.635,0.1885,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
414,0.853,0.901,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
415,0.7809999999999999,0.91,2002,0,0,1.6666666666666667,5.783333333333334,10783.5,56935.0,2002,1237476.0,2.0205,855.9,-0.22
416,0.902,0.805,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
417,0.802,0.73,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
418,0.735,0.726,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
419,0.6459999999999999,0.6809999999999999,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
420,0.53,0.374,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
421,0.256,0.429,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
422,0.866,0.8909999999999999,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
423,0.6920000000000001,0.376,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
424,0.7755,0.137,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
425,0.655,0.7909999999999999,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
426,0.5760000000000001,0.908,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
427,0.6990000000000001,0.472,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
428,0.456,0.0992,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
429,0.457,0.208,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
430,0.7,0.889,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
431,0.7665,0.391,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
432,0.8340000000000001,0.804,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
433,0.6865000000000001,0.0595,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
434,0.71,0.852,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
435,0.624,0.565,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
436,0.732,0.5325,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
437,0.8909999999999999,0.818,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
438,0.495,0.318,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
439,0.5725,0.478,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
440,0.618,0.586,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
441,0.655,0.615,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
442,0.454,0.529,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
443,0.647,0.687,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
444,0.4920000000000001,0.534,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
445,0.691,0.319,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
446,0.7509999999999999,0.8009999999999999,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
447,0.589,0.795,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
448,0.7140000000000001,0.887,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
449,0.484,0.7170000000000001,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
450,0.469,0.529,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
451,0.8370000000000001,0.6940000000000001,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
452,0.7295,0.8525,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
453,0.687,0.264,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
454,0.557,0.233,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
455,0.757,0.59,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
456,0.8590000000000001,0.5379999999999999,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
457,0.529,0.463,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
458,0.6345000000000001,0.3585,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
459,0.5700000000000001,0.5705,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
460,0.666,0.1945,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
461,0.718,0.816,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
462,0.6765,0.5235000000000001,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
463,0.435,0.45,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
464,0.5770000000000001,0.261,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
465,0.649,0.513,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
466,0.606,0.509,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
467,0.554,0.4580000000000001,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
468,0.5545,0.938,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
469,0.6709999999999999,0.151,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
470,0.478,0.343,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
471,0.7185,0.685,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
472,0.6920000000000001,0.856,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
473,0.747,0.537,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
474,0.8029999999999999,0.708,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
475,0.614,0.516,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
476,0.7355,0.6245,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
477,0.56,0.639,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
478,0.747,0.428,2003,0,0,1.1275,5.991666666666667,11174.129,61956.0,2003,1256442.0,2.0475,843.5,0.28
479,0.7959999999999999,0.685,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
480,0.609,0.166,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
481,0.7120000000000001,0.809,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
482,0.871,0.635,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
483,0.4695,0.06675,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
484,0.7215,0.964,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
485,0.826,0.872,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
486,0.845,0.7020000000000001,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
487,0.713,0.8909999999999999,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
488,0.7589999999999999,0.648,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
489,0.557,0.233,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
490,0.455,0.597,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
491,0.588,0.659,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
492,0.19,0.101,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
493,0.8295,0.8055000000000001,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
494,0.78,0.648,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
495,0.87,0.877,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
496,0.754,0.5760000000000001,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
497,0.75,0.536,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
498,0.505,0.6719999999999999,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
499,0.263,0.25,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
500,0.6,0.642,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
501,0.828,0.777,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
502,0.68,0.411,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
503,0.496,0.243,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
504,0.6784999999999999,0.503,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
505,0.5105,0.293,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
506,0.6585000000000001,0.79,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
507,0.606,0.7709999999999999,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
508,0.532,0.759,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
509,0.491,0.461,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
510,0.887,0.826,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
511,0.7340000000000001,0.7020000000000001,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
512,0.63,0.702,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
513,0.7509999999999999,0.8009999999999999,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
514,0.6765,0.5235000000000001,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
515,0.657,0.434,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
516,0.774,0.9235,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
517,0.884,0.322,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
518,0.5529999999999999,0.605,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
519,0.3965,0.535,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
520,0.721,0.462,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
521,0.414,0.74,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
522,0.759,0.429,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
523,0.7509999999999999,0.509,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
524,0.8140000000000001,0.545,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
525,0.851,0.8440000000000001,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
526,0.5710000000000001,0.66,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
527,0.602,0.562,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
528,0.755,0.695,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
529,0.813,0.602,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
530,0.588,0.445,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
531,0.718,0.465,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
532,0.655,0.7909999999999999,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
533,0.7755,0.137,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
534,0.753,0.826,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
535,0.5,0.539,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
536,0.446,0.394,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
537,0.613,0.537,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
538,0.643,0.275,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
539,0.747,0.537,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
540,0.579,0.581,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
541,0.8959999999999999,0.657,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
542,0.416,0.418,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
543,0.5589999999999999,0.267,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
544,0.398,0.114,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
545,0.688,0.448,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
546,0.663,0.944,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
547,0.513,0.889,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
548,0.775,0.768,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
549,0.5205,0.2115,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
550,0.895,0.34,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
551,0.523,0.484,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
552,0.581,0.454,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
553,0.865,0.942,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
554,0.641,0.4525,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
555,0.5045,0.7464999999999999,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
556,0.951,0.945,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
557,0.644,0.388,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
558,0.513,0.67,2004,0,1,1.3491666666666664,5.541666666666667,11923.447,65072.0,2004,1274591.0,2.0515,813.7,0.11
559,0.8370000000000001,0.762,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
560,0.926,0.904,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
561,0.639,0.5815,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
562,0.6615,0.4145,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
563,0.6585,0.623,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
564,0.496,0.474,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
565,0.614,0.755,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
566,0.877,0.569,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
567,0.5479999999999999,0.425,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
568,0.925,0.71,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
569,0.459,0.354,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
570,0.777,0.82,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
571,0.356,0.232,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
572,0.489,0.527,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
573,0.779,0.498,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
574,0.862,0.637,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
575,0.693,0.741,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
576,0.8,0.357,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
577,0.5865,0.855,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
578,0.802,0.435,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
579,0.446,0.394,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
580,0.877,0.517,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
581,0.8154999999999999,0.613,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
582,0.575,0.501,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
583,0.856,0.722,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
584,0.8170000000000001,0.805,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
585,0.428,0.471,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
586,0.818,0.772,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
587,0.552,0.716,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
588,0.497,0.586,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
589,0.6835,0.1845,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
590,0.513,0.389,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
591,0.632,0.6,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
592,0.636,0.342,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
593,0.546,0.146,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
594,0.641,0.4525,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
595,0.901,0.638,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
596,0.8370000000000001,0.586,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
597,0.727,0.687,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
598,0.514,0.353,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
599,0.423,0.462,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
600,0.6439999999999999,0.2475,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
601,0.74,0.812,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
602,0.6784999999999999,0.503,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
603,0.901,0.7609999999999999,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
604,0.933,0.595,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
605,0.4370000000000001,0.165,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
606,0.7615000000000001,0.5800000000000001,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
607,0.605,0.464,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
608,0.624,0.879,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
609,0.3715,0.3585,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
610,0.8,0.836,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
611,0.6,0.233,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
612,0.583,0.136,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
613,0.7070000000000001,0.616,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
614,0.838,0.507,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
615,0.6635,0.929,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
616,0.7090000000000001,0.8009999999999999,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
617,0.555,0.184,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
618,0.779,0.526,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
619,0.7340000000000001,0.931,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
620,0.741,0.362,2005,0,0,3.2133333333333334,5.083333333333333,12767.286,67060.0,2005,1296693.0,2.057,815.0,0.05
